	Kingdom	Phylum	Class	Order	Family	Genus
ASV_47342	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47343	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47344	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47347	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47348	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_47349	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47350	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group
ASV_47351	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47353	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47355	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47356	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47357	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47358	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47359	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47360	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47361	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47362	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
ASV_47363	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47364	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47365	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47366	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47367	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group
ASV_47368	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_47369	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47370	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47371	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_47372	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_47373	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47374	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47375	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_47376	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47377	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor
ASV_47378	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47379	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47380	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47381	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47382	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47383	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_47384	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47385	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47386	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47387	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47388	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47389	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47390	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47391	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47392	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47393	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia
ASV_47394	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47395	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47396	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47397	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_47398	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47399	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47400	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47401	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47402	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47403	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47404	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47405	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47406	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47407	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47408	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47409	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47410	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Phocea
ASV_47411	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47412	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47413	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47414	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47415	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47416	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47417	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
ASV_47418	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47419	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47420	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47421	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47422	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA
ASV_47423	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47424	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_47425	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47426	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47427	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47428	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47429	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA
ASV_47430	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47431	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47432	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47433	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47434	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47435	Bacteria	NA	NA	NA	NA	NA
ASV_47436	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47437	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47438	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47439	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47440	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47441	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47442	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47443	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47444	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47445	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47446	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47447	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47448	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47449	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47450	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47451	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47452	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA
ASV_47453	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47454	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47455	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_47456	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47457	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47458	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47459	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47460	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47461	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47462	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA
ASV_47463	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47464	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47465	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47466	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47467	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47468	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47469	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47470	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47471	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47472	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47473	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47474	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47475	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47476	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47477	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47478	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA
ASV_47479	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47480	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47481	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47482	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47483	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
ASV_47484	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4
ASV_47485	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47486	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47487	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_47488	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47489	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47490	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47491	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA
ASV_47492	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47493	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47494	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47495	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_47496	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47497	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47498	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47499	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47500	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47501	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group
ASV_47502	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47503	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47504	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47505	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47506	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47507	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_47508	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_47509	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_47510	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47511	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47512	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47513	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA
ASV_47514	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47515	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47516	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47517	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47518	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47519	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor
ASV_47520	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47521	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47522	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_47523	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47524	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_47525	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
ASV_47526	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47527	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47528	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47529	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47530	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47531	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47532	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47533	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47534	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47535	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47536	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47537	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47538	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47539	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47541	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47542	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47543	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_47544	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47545	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_47546	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47547	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47548	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47549	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47550	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47551	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47552	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47553	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47554	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_47555	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_47556	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47557	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47558	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor
ASV_47559	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47560	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47561	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47562	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47563	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47564	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_47565	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47566	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47567	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] xylanophilum group
ASV_47568	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47569	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA
ASV_47570	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_47571	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47572	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47573	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47574	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47575	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_47576	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47577	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_47578	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor
ASV_47579	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_47580	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47581	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47582	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47583	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47584	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_47585	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_47586	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_47587	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47588	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47589	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47590	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47591	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group
ASV_47592	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_47593	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47594	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47595	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47596	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group
ASV_47597	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47598	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47599	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47600	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47601	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47602	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47603	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47604	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47605	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47606	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47607	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47608	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47609	Bacteria	NA	NA	NA	NA	NA
ASV_47610	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47611	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47612	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47613	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47614	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47615	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47616	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_47617	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_47618	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_47619	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_47620	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor
ASV_47621	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47622	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia
ASV_47623	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_47624	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_47625	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_47626	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
